wind_speed,swr,c_relax_C,qual
1,1,0.003,53312.7216897546
0.822576304986528,1.0347437337161,0.00259962157994898,57824.1474907103
0.88969967440271,1.07670532246725,0.00281245491405426,59012.4167856334
0.977400417503275,0.92626724514391,0.0033180759453888,52049.6841895188
1.04870624789075,0.811798637364583,0.00402368647763433,63114.4667983858
0.993639131537282,1.05980677687701,0.00349296138797866,56608.8712207659
0.937702459588628,0.818551202906979,0.00304832561603886,53992.6768793172
0.974228851579298,0.88738217856405,0.00314445991560701,56721.0992181208
0.930286883434432,0.99637348632308,0.00355362028869883,54313.9022929261
0.960407229350638,0.868588155104483,0.00373463502802408,57779.1518024074
0.93249011739883,1.1073425628033,0.00269782578132149,59849.6205576958
0.877608214972467,0.875973904327139,0.00351579995207241,58604.9928295979
0.978693883189925,0.874600247443906,0.00350329059119226,56580.8646678514
0.920182604892526,0.917626799761757,0.00303741809897475,52096.3775180031
0.88104899492797,0.833301929690401,0.00306695215923371,63190.0632295796
0.854645759701245,0.956496606562194,0.00321721047809776,54961.4586570295
1.09978324383085,1.06015101205116,0.00335327052965678,46534.5850027893
1.11980915050404,1.07063899083602,0.00374817766113057,44910.1774766364
1.21994202150657,1.14414992737463,0.00394399635755926,39474.0583129169
1.13703794694285,0.906855379587714,0.00387205261205805,58354.7444209107
1.32045751800833,1.0433215890266,0.00431683209137066,33491.0323716238
1.22881770081418,1.08069109149359,0.00425078091624677,47205.5021437467
1.37511679741256,1.25510624779889,0.00453663605862598,29369.1741174264
1.40138577267187,1.34785579702251,0.00494220082231995,27449.411663054
1.66208404010107,1.32267734804311,0.00513389165107869,12921.7738892844
1.64450338799426,1.26851882515214,0.0054950484024851,10029.7460573174
1.59721312032303,1.40989489626296,0.00601354004397946,18582.1143697248
1.56461274554488,1.16918562886668,0.00573004222868583,19262.573394416
1.76701155974695,1.2275426910227,0.00530550651350143,8124.82185555438
1.82471838087518,1.21455261938965,0.00473348558240686,7653.08640836576
1.73562258850339,1.32528538370298,0.00448729145393969,12733.8452796239
1.88053066558892,1.12362956449281,0.00439098342090144,14498.6664706798
1.66890646510564,1.32086168505116,0.00489585812609738,12750.0043289279
1.78240156664591,1.24835480541941,0.00483820739882929,8851.43264728638
1.84214717235749,1.2292337167418,0.00442160944440933,8095.09678794857
1.89362751107358,1.35981209518796,0.0049913276819761,14619.3366251206
1.78601989173869,1.35978904988935,0.00449817709914571,14692.0843972411
1.91613752054217,1.09168170954528,0.00437431159748138,13469.0034804508
1.81491797261212,1.20833074732997,0.00471204962589696,7603.74162177925
1.79922917070832,1.14760656875258,0.00460951256023541,15202.6209382131
1.87288414593334,1.19106234467682,0.00500394177570924,7259.21907898575
2.01572244574654,1.21941857206564,0.00473489174446898,7977.57181414889
1.79005084655776,1.2973507383277,0.00505395018570146,11008.2866009007
1.93934768262297,1.08887403986119,0.00509705839816289,7305.03473512391
1.99876100154244,1.15139846263641,0.00491344294803839,6537.55662808004
2.02540704091812,0.986509004152765,0.00498655113767555,9500.72865599785
1.95062951345984,1.10021722152105,0.00488154034142827,7107.08304787856
2.00480419158455,1.24350978390141,0.00490282707492202,8785.31479186766
2.0879064408303,1.33299866586511,0.00552606046072357,13507.2239635593
1.96873588703066,1.43949265947729,0.00510289919268018,20442.944245394
2.01115905572513,1.01794765319946,0.00481038057112767,8635.05454101951
2.03726187084728,1.18632400858194,0.00456608340110923,6976.73073345577
2.14986308566575,1.22654032819311,0.00441814328456997,8391.49441288217
1.98883783021955,1.37544772984133,0.00514506104435386,15873.6111890284
1.90349801921699,1.0954996147535,0.00488121943275401,13012.9036321235
2.01199206882165,1.1296974651561,0.00472962313403736,6440.10724080863
2.06909799211855,0.969909498807376,0.00441857703591123,9988.37378524212
2.07995505862871,1.17240855435399,0.0045369503433851,6861.13227192724
2.08094457148662,1.11377584052596,0.00428778333604827,5983.86263010242
2.21406458687455,1.16221192630805,0.00382918029302201,6682.67715173241
2.12474242713459,1.11952003213193,0.00417183791760115,6098.40796804064
2.18281988925862,1.15183048179645,0.00424033450421693,6557.34557170227
2.03052411582419,0.9431444473334,0.00396280637740823,12133.6969210188
2.00864550379547,1.05007347342609,0.00367443863292405,8068.33570769974
2.12031710274941,1.11841120193556,0.00418003301785934,6066.69268726008
2.06324354491104,1.36768502933027,0.00426446037549759,15352.907024003
1.93844534307388,1.11876400543354,0.00449598440505969,7071.63398877459
2.02100850858208,0.942003053218325,0.00460669277597626,11940.5360999819
2.16120494927904,1.24394809281337,0.00478334486668014,9098.08186935765
2.1361126513292,1.11366746884136,0.00421982091203069,6163.64223016878
2.04058909011809,1.2030385400179,0.0043673051950517,7337.70697062868
1.94592495081266,1.29222852966471,0.00433664211756452,10541.442016076
1.9924461324248,1.08372901365712,0.00392702102259253,7426.77467088528
2.07008021491632,1.13153343557512,0.00431439225102988,6144.88909846299
2.06951801541712,0.972939416703426,0.00437536031595315,9847.07704589773
2.18995111265192,1.02621219128274,0.00422161219922216,7098.91769069655
1.99546633633423,1.18269639803591,0.00520939615481571,6685.92177004834
1.86806150177436,1.08096001459665,0.00455969124163057,15175.1224883942
1.92578838063684,0.987996343831978,0.00438819274145277,10522.3615231547
2.1448290728434,1.01771503612383,0.00476100759301295,7190.01775368733
2.05694495774091,1.0365499078942,0.00400209925541338,8013.56345547613
2.16341503415032,1.08661390786394,0.00427543882063921,6247.72333120276
2.1633782670452,0.753946150021562,0.00414676080322684,25399.0503143458
2.11239286410739,1.04655894481451,0.00414321085290903,6168.51276597139
2.13349183775623,1.01877849956727,0.00445336177076791,7316.12649827123
1.8832526646434,1.14628670077664,0.00423621515951353,14142.013571014
2.13381582575144,1.09876685622533,0.00463378445342038,6171.15578132933
2.01381582041756,0.913913127563045,0.00388975307076461,14112.8664763937
1.98497141714696,0.911802062885768,0.0045622818602174,14242.231220085
2.11599803594631,1.1225178715136,0.00446076911250186,6097.41566040991
2.02371156324253,1.03047333008922,0.00426519838015136,8302.96882222579
2.15944913969935,1.29832705189171,0.00414597072212437,11319.952969355
2.09841591845659,1.23767600692648,0.00427945333025549,8665.30132250292
1.98128181715494,1.20460128845062,0.0040138846804453,7172.0007725187
2.07740977801091,1.19882467162619,0.00408652169936342,7374.93507326666
2.16628733496031,1.22035168994072,0.00390583374609542,8097.08706606846
2.05146694068424,1.25482834659139,0.00421248221864398,9172.55281011056
1.95938836667543,1.18232149953076,0.00440612781219613,6890.09631372833
2.00050771408267,1.02038328477024,0.00437755968789897,8754.43453439601
2.10884683587884,1.11521150791645,0.0042766087987509,6196.9643560818
1.98652073004975,1.16564916874841,0.0045121097223883,6722.14277157533
