datetime,dens_0,dens_0.5,dens_1,dens_1.5,dens_2,dens_2.5,dens_3,dens_3.5,dens_4,dens_4.5,dens_5,dens_5.5,dens_6,dens_6.5,dens_7,dens_7.5,dens_8,dens_8.5,dens_9,dens_9.5,dens_10,dens_10.5,dens_11,dens_11.5,dens_12,dens_12.5,dens_13,dens_13.5,dens_14,dens_14.5,dens_15,dens_15.5,dens_16,dens_16.5,dens_17,dens_17.5,dens_18,dens_18.5,dens_19,dens_19.5,dens_20,dens_20.5,dens_21,dens_21.5,dens_22,dens_22.5,dens_23,dens_23.5,dens_24
2020-04-03 00:00:00,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97
2020-04-04 00:00:00,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97
2020-04-05 00:00:00,999.96,999.96,999.96,999.96,999.96,999.96,999.96,999.96,999.96,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97
2020-04-06 00:00:00,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.96,999.96,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97
2020-04-07 00:00:00,999.9,999.9,999.9,999.9,999.9,999.92,999.94,999.95,999.95,999.95,999.95,999.96,999.96,999.96,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97
2020-04-08 00:00:00,999.88,999.88,999.88,999.88,999.88,999.88,999.88,999.91,999.94,999.95,999.95,999.96,999.96,999.96,999.96,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97
2020-04-09 00:00:00,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.96,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97
2020-04-10 00:00:00,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.96,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97
2020-04-11 00:00:00,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.96,999.96,999.96,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97
2020-04-12 00:00:00,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.94,999.94,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.96,999.96,999.96,999.96,999.96,999.96,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97,999.97
2020-04-13 00:00:00,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95
2020-04-14 00:00:00,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95
2020-04-15 00:00:00,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95
2020-04-16 00:00:00,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95
2020-04-17 00:00:00,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95
2020-04-18 00:00:00,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95
2020-04-19 00:00:00,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95
2020-04-20 00:00:00,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95
2020-04-21 00:00:00,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95,999.95
2020-04-22 00:00:00,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94
2020-04-23 00:00:00,999.8,999.82,999.83,999.86,999.88,999.89,999.9,999.9,999.9,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94
2020-04-24 00:00:00,999.82,999.82,999.82,999.82,999.82,999.85,999.88,999.89,999.9,999.9,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94
2020-04-25 00:00:00,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.85,999.89,999.89,999.9,999.9,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94
2020-04-26 00:00:00,999.74,999.74,999.74,999.74,999.74,999.76,999.79,999.83,999.87,999.88,999.89,999.9,999.9,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94
2020-04-27 00:00:00,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.77,999.8,999.84,999.88,999.89,999.9,999.9,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94
2020-04-28 00:00:00,999.58,999.59,999.6,999.65,999.7,999.72,999.73,999.76,999.8,999.83,999.87,999.88,999.89,999.9,999.9,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94
2020-04-29 00:00:00,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.75,999.76,999.84,999.9,999.9,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94
2020-04-30 00:00:00,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.76,999.77,999.84,999.9,999.9,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94,999.94
2020-05-01 00:00:00,999.66,999.66,999.66,999.66,999.66,999.69,999.72,999.72,999.73,999.74,999.74,999.75,999.75,999.77,999.79,999.84,999.88,999.89,999.9,999.9,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94,999.94,999.94,999.94,999.94,999.94,999.94
2020-05-02 00:00:00,999.57,999.57,999.57,999.57,999.57,999.59,999.61,999.67,999.72,999.73,999.74,999.75,999.76,999.78,999.8,999.84,999.87,999.88,999.89,999.9,999.9,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.94
2020-05-03 00:00:00,999.5,999.5,999.5,999.5,999.5,999.5,999.5,999.6,999.69,999.71,999.73,999.74,999.76,999.78,999.81,999.84,999.86,999.87,999.89,999.89,999.9,999.9,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93
2020-05-04 00:00:00,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.55,999.58,999.65,999.72,999.74,999.76,999.78,999.81,999.83,999.85,999.87,999.88,999.89,999.89,999.9,999.9,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93
2020-05-05 00:00:00,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.56,999.61,999.65,999.71,999.76,999.78,999.8,999.83,999.85,999.86,999.87,999.88,999.89,999.9,999.9,999.9,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93
2020-05-06 00:00:00,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.58,999.64,999.69,999.75,999.77,999.8,999.82,999.84,999.86,999.87,999.88,999.89,999.89,999.9,999.9,999.9,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93
2020-05-07 00:00:00,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.53,999.64,999.73,999.76,999.79,999.81,999.84,999.85,999.86,999.87,999.88,999.89,999.89,999.9,999.9,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93
2020-05-08 00:00:00,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.62,999.64,999.72,999.79,999.81,999.83,999.84,999.86,999.87,999.88,999.88,999.89,999.89,999.9,999.9,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93
2020-05-09 00:00:00,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.68,999.72,999.78,999.82,999.84,999.85,999.86,999.87,999.88,999.89,999.89,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93
2020-05-10 00:00:00,999.67,999.67,999.67,999.67,999.67,999.67,999.67,999.67,999.67,999.67,999.67,999.67,999.67,999.67,999.67,999.74,999.8,999.82,999.85,999.86,999.87,999.88,999.88,999.89,999.89,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93,999.93,999.93,999.93,999.93
2020-05-11 00:00:00,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.71,999.74,999.79,999.84,999.85,999.86,999.87,999.88,999.88,999.89,999.89,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.93,999.93,999.93,999.93
2020-05-12 00:00:00,999.63,999.63,999.63,999.63,999.63,999.63,999.63,999.64,999.65,999.66,999.67,999.68,999.68,999.69,999.69,999.72,999.75,999.79,999.83,999.84,999.86,999.86,999.87,999.88,999.89,999.89,999.89,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92
2020-05-13 00:00:00,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.61,999.63,999.65,999.68,999.7,999.73,999.76,999.79,999.82,999.83,999.85,999.86,999.87,999.88,999.88,999.89,999.89,999.9,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92
2020-05-14 00:00:00,999.43,999.43,999.43,999.46,999.48,999.54,999.58,999.59,999.6,999.61,999.61,999.63,999.65,999.68,999.7,999.73,999.76,999.79,999.81,999.83,999.84,999.85,999.86,999.87,999.88,999.88,999.89,999.89,999.9,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92
2020-05-15 00:00:00,999.14,999.17,999.19,999.31,999.42,999.48,999.53,999.56,999.58,999.59,999.61,999.63,999.65,999.68,999.7,999.73,999.76,999.78,999.81,999.82,999.84,999.85,999.86,999.87,999.87,999.88,999.89,999.89,999.89,999.9,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92,999.92
2020-05-16 00:00:00,999.15,999.15,999.15,999.15,999.15,999.32,999.47,999.51,999.55,999.57,999.6,999.62,999.65,999.68,999.7,999.73,999.75,999.78,999.8,999.82,999.83,999.84,999.85,999.86,999.87,999.88,999.88,999.89,999.89,999.89,999.9,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.92,999.92,999.92,999.92,999.92,999.92,999.92
2020-05-17 00:00:00,999.21,999.21,999.21,999.21,999.21,999.21,999.21,999.36,999.5,999.55,999.59,999.62,999.65,999.67,999.7,999.73,999.75,999.77,999.8,999.81,999.83,999.84,999.85,999.86,999.87,999.87,999.88,999.88,999.89,999.89,999.89,999.9,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.92,999.92
2020-05-18 00:00:00,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.43,999.52,999.58,999.64,999.67,999.7,999.72,999.75,999.77,999.79,999.81,999.82,999.84,999.85,999.86,999.86,999.87,999.88,999.88,999.88,999.89,999.89,999.89,999.9,999.9,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91
2020-05-19 00:00:00,999.35,999.35,999.35,999.35,999.35,999.35,999.35,999.35,999.35,999.38,999.41,999.53,999.63,999.66,999.69,999.72,999.75,999.77,999.79,999.8,999.82,999.83,999.84,999.85,999.86,999.87,999.87,999.88,999.88,999.89,999.89,999.89,999.89,999.9,999.9,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91
2020-05-20 00:00:00,999.18,999.18,999.18,999.18,999.18,999.24,999.3,999.32,999.34,999.39,999.43,999.52,999.61,999.65,999.68,999.71,999.74,999.76,999.78,999.8,999.81,999.83,999.84,999.85,999.86,999.86,999.87,999.87,999.88,999.88,999.89,999.89,999.89,999.89,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.91,999.91,999.91,999.91
2020-05-21 00:00:00,999.04,999.04,999.04,999.06,999.08,999.17,999.26,999.3,999.33,999.38,999.43,999.52,999.59,999.63,999.67,999.7,999.73,999.76,999.78,999.79,999.81,999.82,999.83,999.84,999.85,999.86,999.87,999.87,999.88,999.88,999.88,999.89,999.89,999.89,999.89,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.91,999.91,999.91,999.91,999.91
2020-05-22 00:00:00,998.88,998.88,998.88,998.96,999.04,999.13,999.22,999.27,999.32,999.38,999.44,999.51,999.58,999.62,999.67,999.7,999.73,999.75,999.77,999.79,999.81,999.82,999.83,999.84,999.85,999.86,999.86,999.87,999.87,999.88,999.88,999.88,999.89,999.89,999.89,999.89,999.89,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9
2020-05-23 00:00:00,998.74,998.74,998.74,998.83,998.92,999.06,999.18,999.25,999.31,999.37,999.43,999.5,999.57,999.61,999.66,999.69,999.72,999.74,999.77,999.78,999.8,999.81,999.83,999.84,999.84,999.85,999.86,999.86,999.87,999.87,999.88,999.88,999.88,999.89,999.89,999.89,999.89,999.89,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9
2020-05-24 00:00:00,998.31,998.39,998.47,998.65,998.83,998.98,999.12,999.2,999.28,999.35,999.42,999.49,999.56,999.6,999.65,999.68,999.71,999.74,999.76,999.78,999.8,999.81,999.82,999.83,999.84,999.85,999.86,999.86,999.87,999.87,999.87,999.88,999.88,999.88,999.89,999.89,999.89,999.89,999.89,999.89,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9
2020-05-25 00:00:00,998.05,998.08,998.1,998.43,998.73,998.9,999.06,999.16,999.25,999.33,999.41,999.48,999.54,999.59,999.64,999.67,999.71,999.73,999.76,999.77,999.79,999.8,999.82,999.83,999.84,999.84,999.85,999.86,999.86,999.87,999.87,999.87,999.88,999.88,999.88,999.88,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.9,999.9,999.9,999.9,999.9,999.9
2020-05-26 00:00:00,997.91,997.91,997.91,998.25,998.56,998.79,999,999.12,999.22,999.31,999.39,999.47,999.53,999.58,999.63,999.66,999.7,999.72,999.75,999.77,999.79,999.8,999.81,999.82,999.83,999.84,999.85,999.85,999.86,999.86,999.87,999.87,999.87,999.88,999.88,999.88,999.88,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89
2020-05-27 00:00:00,997.76,997.76,997.76,998.09,998.4,998.68,998.94,999.07,999.19,999.29,999.38,999.45,999.52,999.57,999.62,999.66,999.69,999.72,999.74,999.76,999.78,999.79,999.81,999.82,999.83,999.84,999.84,999.85,999.86,999.86,999.87,999.87,999.87,999.87,999.88,999.88,999.88,999.88,999.88,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89
2020-05-28 00:00:00,997.92,997.92,997.92,998.1,998.27,998.59,998.89,999.03,999.17,999.27,999.36,999.44,999.51,999.56,999.61,999.65,999.68,999.71,999.74,999.76,999.78,999.79,999.8,999.81,999.83,999.83,999.84,999.85,999.85,999.86,999.86,999.87,999.87,999.87,999.87,999.88,999.88,999.88,999.88,999.88,999.88,999.89,999.89,999.89,999.89,999.89,999.89,999.89,999.89
