datetime,dens_0,dens_0.5,dens_1,dens_1.5,dens_2,dens_2.5,dens_3,dens_3.5,dens_4,dens_4.5,dens_5,dens_5.5,dens_6,dens_6.5,dens_7,dens_7.5,dens_8,dens_8.5,dens_9,dens_9.5,dens_10,dens_10.5,dens_11,dens_11.5,dens_12,dens_12.5,dens_13,dens_13.5,dens_14,dens_14.5,dens_15,dens_15.5,dens_16,dens_16.5,dens_17,dens_17.5,dens_18,dens_18.5,dens_19,dens_19.5,dens_20,dens_20.5,dens_21,dens_21.5,dens_22,dens_22.5,dens_23,dens_23.5,dens_24
2020-05-29 00:00:00,998.3,998.3,998.3,998.3,998.3,998.48,998.66,998.9,999.12,999.24,999.34,999.42,999.49,999.55,999.6,999.64,999.68,999.7,999.73,999.75,999.77,999.78,999.8,999.81,999.82,999.83,999.84,999.84,999.85,999.85,999.86,999.86,999.87,999.87,999.87,999.87,999.88,999.88,999.88,999.88,999.88,999.88,999.88,999.88,999.89,999.89,999.89,999.89,999.89
2020-05-30 00:00:00,998.46,998.46,998.46,998.46,998.46,998.5,998.54,998.83,999.08,999.2,999.32,999.4,999.48,999.53,999.59,999.63,999.67,999.7,999.72,999.74,999.76,999.78,999.79,999.81,999.82,999.83,999.83,999.84,999.85,999.85,999.86,999.86,999.86,999.87,999.87,999.87,999.87,999.87,999.88,999.88,999.88,999.88,999.88,999.88,999.88,999.88,999.88,999.88,999.88
2020-05-31 00:00:00,998.41,998.41,998.41,998.41,998.41,998.47,998.52,998.79,999.03,999.16,999.29,999.38,999.46,999.52,999.58,999.62,999.66,999.69,999.72,999.74,999.76,999.77,999.79,999.8,999.81,999.82,999.83,999.84,999.84,999.85,999.85,999.86,999.86,999.86,999.87,999.87,999.87,999.87,999.87,999.87,999.88,999.88,999.88,999.88,999.88,999.88,999.88,999.88,999.88
2020-06-01 00:00:00,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.67,998.75,999.03,999.27,999.36,999.45,999.51,999.57,999.61,999.65,999.68,999.71,999.73,999.75,999.77,999.78,999.8,999.81,999.82,999.83,999.83,999.84,999.84,999.85,999.85,999.86,999.86,999.86,999.86,999.87,999.87,999.87,999.87,999.87,999.87,999.88,999.88,999.88,999.88,999.88,999.88,999.88
2020-06-02 00:00:00,998.11,998.12,998.14,998.31,998.47,998.51,998.56,998.67,998.77,999.01,999.23,999.33,999.42,999.49,999.55,999.6,999.64,999.67,999.7,999.73,999.75,999.76,999.78,999.79,999.8,999.81,999.82,999.83,999.84,999.84,999.85,999.85,999.85,999.86,999.86,999.86,999.86,999.87,999.87,999.87,999.87,999.87,999.87,999.87,999.87,999.87,999.87,999.87,999.88
2020-06-03 00:00:00,997.67,997.74,997.8,998.07,998.33,998.42,998.51,998.64,998.77,998.99,999.19,999.3,999.4,999.47,999.54,999.59,999.63,999.66,999.69,999.72,999.74,999.76,999.77,999.79,999.8,999.81,999.82,999.83,999.83,999.84,999.84,999.85,999.85,999.85,999.86,999.86,999.86,999.86,999.86,999.87,999.87,999.87,999.87,999.87,999.87,999.87,999.87,999.87,999.87
2020-06-04 00:00:00,997.57,997.57,997.57,997.87,998.15,998.31,998.45,998.61,998.76,998.97,999.16,999.27,999.38,999.45,999.52,999.57,999.62,999.65,999.69,999.71,999.73,999.75,999.77,999.78,999.79,999.8,999.81,999.82,999.83,999.83,999.84,999.84,999.85,999.85,999.85,999.85,999.86,999.86,999.86,999.86,999.86,999.86,999.87,999.87,999.87,999.87,999.87,999.87,999.87
2020-06-05 00:00:00,997.42,997.42,997.42,997.68,997.94,998.17,998.39,998.57,998.74,998.94,999.12,999.25,999.36,999.44,999.51,999.56,999.61,999.64,999.68,999.7,999.73,999.75,999.76,999.78,999.79,999.8,999.81,999.82,999.82,999.83,999.84,999.84,999.84,999.85,999.85,999.85,999.85,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.87,999.87,999.87,999.87
2020-06-06 00:00:00,997.54,997.54,997.54,997.65,997.76,998.05,998.32,998.52,998.71,998.91,999.09,999.22,999.34,999.42,999.49,999.55,999.6,999.63,999.67,999.7,999.72,999.74,999.76,999.77,999.78,999.8,999.81,999.81,999.82,999.83,999.83,999.84,999.84,999.84,999.85,999.85,999.85,999.85,999.85,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86
2020-06-07 00:00:00,997.79,997.79,997.79,997.79,997.79,997.96,998.12,998.41,998.67,998.88,999.06,999.19,999.31,999.4,999.48,999.53,999.59,999.62,999.66,999.69,999.71,999.73,999.75,999.77,999.78,999.79,999.8,999.81,999.82,999.82,999.83,999.83,999.84,999.84,999.84,999.84,999.85,999.85,999.85,999.85,999.85,999.86,999.86,999.86,999.86,999.86,999.86,999.86,999.86
2020-06-08 00:00:00,997.73,997.73,997.73,997.73,997.73,997.85,997.96,998.31,998.63,998.84,999.03,999.17,999.29,999.38,999.46,999.52,999.57,999.61,999.65,999.68,999.71,999.73,999.75,999.76,999.77,999.79,999.8,999.8,999.81,999.82,999.82,999.83,999.83,999.84,999.84,999.84,999.84,999.85,999.85,999.85,999.85,999.85,999.85,999.85,999.86,999.86,999.86,999.86,999.86
2020-06-09 00:00:00,997.79,997.79,997.79,997.79,997.79,997.79,997.79,998.15,998.48,998.75,999,999.14,999.27,999.36,999.45,999.51,999.56,999.6,999.64,999.67,999.7,999.72,999.74,999.75,999.77,999.78,999.79,999.8,999.81,999.81,999.82,999.82,999.83,999.83,999.84,999.84,999.84,999.84,999.84,999.85,999.85,999.85,999.85,999.85,999.85,999.85,999.85,999.85,999.85
2020-06-10 00:00:00,997.83,997.83,997.83,997.83,997.83,997.83,997.83,998.06,998.27,998.64,998.97,999.11,999.25,999.34,999.43,999.49,999.55,999.59,999.63,999.66,999.69,999.71,999.73,999.75,999.76,999.78,999.79,999.8,999.8,999.81,999.82,999.82,999.83,999.83,999.83,999.83,999.84,999.84,999.84,999.84,999.84,999.85,999.85,999.85,999.85,999.85,999.85,999.85,999.85
2020-06-11 00:00:00,997.94,997.94,997.94,997.94,997.94,997.94,997.94,998.02,998.1,998.54,998.92,999.08,999.22,999.32,999.41,999.48,999.54,999.58,999.63,999.66,999.68,999.71,999.73,999.74,999.76,999.77,999.78,999.79,999.8,999.81,999.81,999.82,999.82,999.83,999.83,999.83,999.83,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.85,999.85,999.85,999.85,999.85
2020-06-12 00:00:00,997.78,997.78,997.78,997.79,997.81,997.86,997.91,998.03,998.14,998.53,998.87,999.04,999.19,999.3,999.4,999.46,999.53,999.57,999.62,999.65,999.68,999.7,999.72,999.74,999.75,999.77,999.78,999.79,999.8,999.8,999.81,999.81,999.82,999.82,999.82,999.83,999.83,999.83,999.83,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84
2020-06-13 00:00:00,998.03,998.03,998.03,998.03,998.03,998.03,998.03,998.03,998.03,998.45,998.83,999,999.17,999.27,999.38,999.45,999.51,999.56,999.6,999.64,999.67,999.69,999.71,999.73,999.75,999.76,999.77,999.78,999.79,999.8,999.8,999.81,999.81,999.82,999.82,999.82,999.83,999.83,999.83,999.83,999.83,999.84,999.84,999.84,999.84,999.84,999.84,999.84,999.84
2020-06-14 00:00:00,998.17,998.17,998.17,998.17,998.17,998.17,998.17,998.17,998.17,998.45,998.71,998.93,999.14,999.25,999.36,999.43,999.5,999.55,999.59,999.63,999.66,999.68,999.71,999.72,999.74,999.76,999.77,999.78,999.79,999.79,999.8,999.81,999.81,999.81,999.82,999.82,999.82,999.82,999.83,999.83,999.83,999.83,999.83,999.83,999.83,999.84,999.84,999.84,999.84
2020-06-15 00:00:00,998.21,998.21,998.21,998.21,998.21,998.21,998.21,998.21,998.21,998.43,998.63,998.88,999.11,999.23,999.34,999.41,999.48,999.54,999.58,999.62,999.65,999.68,999.7,999.72,999.74,999.75,999.76,999.77,999.78,999.79,999.8,999.8,999.81,999.81,999.81,999.82,999.82,999.82,999.82,999.83,999.83,999.83,999.83,999.83,999.83,999.83,999.83,999.83,999.83
2020-06-16 00:00:00,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.16,998.21,998.42,998.63,998.86,999.08,999.2,999.32,999.39,999.47,999.52,999.57,999.61,999.64,999.67,999.69,999.71,999.73,999.74,999.76,999.77,999.78,999.78,999.79,999.8,999.8,999.81,999.81,999.81,999.82,999.82,999.82,999.82,999.82,999.82,999.83,999.83,999.83,999.83,999.83,999.83,999.83
2020-06-17 00:00:00,997.98,997.98,997.98,997.98,997.98,997.99,998.01,998.12,998.22,998.42,998.62,998.84,999.05,999.17,999.29,999.38,999.45,999.51,999.56,999.6,999.63,999.66,999.69,999.71,999.72,999.74,999.75,999.76,999.77,999.78,999.79,999.79,999.8,999.8,999.81,999.81,999.81,999.81,999.82,999.82,999.82,999.82,999.82,999.82,999.82,999.82,999.83,999.83,999.83
2020-06-18 00:00:00,997.84,997.84,997.84,997.84,997.84,997.86,997.88,998.05,998.21,998.42,998.61,998.82,999.02,999.15,999.27,999.36,999.44,999.5,999.55,999.59,999.63,999.65,999.68,999.7,999.72,999.73,999.75,999.76,999.77,999.78,999.78,999.79,999.79,999.8,999.8,999.8,999.81,999.81,999.81,999.81,999.82,999.82,999.82,999.82,999.82,999.82,999.82,999.82,999.82
2020-06-19 00:00:00,997.57,997.57,997.57,997.64,997.71,997.78,997.85,998.02,998.19,998.4,998.6,998.81,999,999.13,999.25,999.34,999.42,999.48,999.54,999.58,999.62,999.64,999.67,999.69,999.71,999.73,999.74,999.75,999.76,999.77,999.78,999.78,999.79,999.79,999.8,999.8,999.8,999.81,999.81,999.81,999.81,999.81,999.81,999.82,999.82,999.82,999.82,999.82,999.82
2020-06-20 00:00:00,997.48,997.48,997.48,997.54,997.6,997.72,997.84,998.01,998.18,998.39,998.59,998.79,998.98,999.11,999.24,999.33,999.41,999.47,999.53,999.57,999.61,999.64,999.66,999.68,999.71,999.72,999.74,999.75,999.76,999.77,999.77,999.78,999.79,999.79,999.79,999.8,999.8,999.8,999.8,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81
2020-06-21 00:00:00,997.36,997.36,997.36,997.4,997.43,997.61,997.79,997.98,998.16,998.37,998.58,998.77,998.96,999.09,999.22,999.31,999.4,999.46,999.52,999.56,999.6,999.63,999.66,999.68,999.7,999.71,999.73,999.74,999.75,999.76,999.77,999.78,999.78,999.79,999.79,999.79,999.8,999.8,999.8,999.8,999.8,999.81,999.81,999.81,999.81,999.81,999.81,999.81,999.81
2020-06-22 00:00:00,997.41,997.41,997.41,997.41,997.41,997.56,997.7,997.93,998.14,998.36,998.56,998.76,998.94,999.08,999.2,999.3,999.38,999.45,999.51,999.55,999.59,999.62,999.65,999.67,999.69,999.71,999.72,999.74,999.75,999.76,999.76,999.77,999.78,999.78,999.78,999.79,999.79,999.79,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.81,999.81,999.81,999.81
2020-06-23 00:00:00,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.85,997.99,998.28,998.55,998.74,998.92,999.06,999.19,999.28,999.37,999.43,999.49,999.54,999.58,999.61,999.64,999.66,999.69,999.7,999.72,999.73,999.74,999.75,999.76,999.77,999.77,999.78,999.78,999.78,999.79,999.79,999.79,999.79,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8,999.8
2020-06-24 00:00:00,997.76,997.76,997.76,997.76,997.76,997.76,997.76,997.85,997.94,998.24,998.52,998.72,998.9,999.04,999.17,999.26,999.35,999.42,999.48,999.53,999.57,999.6,999.63,999.66,999.68,999.7,999.71,999.73,999.74,999.75,999.76,999.76,999.77,999.77,999.78,999.78,999.78,999.79,999.79,999.79,999.79,999.79,999.79,999.8,999.8,999.8,999.8,999.8,999.8
2020-06-25 00:00:00,997.66,997.66,997.66,997.66,997.66,997.66,997.66,997.81,997.95,998.23,998.49,998.69,998.87,999.02,999.15,999.25,999.34,999.41,999.47,999.52,999.56,999.59,999.62,999.65,999.67,999.69,999.71,999.72,999.73,999.74,999.75,999.76,999.76,999.77,999.77,999.78,999.78,999.78,999.78,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79,999.79
2020-06-26 00:00:00,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.77,997.94,998.22,998.47,998.67,998.86,999,999.13,999.23,999.33,999.39,999.46,999.51,999.55,999.58,999.62,999.64,999.67,999.68,999.7,999.71,999.73,999.74,999.75,999.75,999.76,999.76,999.77,999.77,999.77,999.78,999.78,999.78,999.78,999.78,999.79,999.79,999.79,999.79,999.79,999.79,999.79
2020-06-27 00:00:00,997.18,997.21,997.25,997.35,997.45,997.51,997.56,997.75,997.93,998.19,998.44,998.64,998.83,998.98,999.11,999.21,999.31,999.38,999.45,999.49,999.54,999.58,999.61,999.63,999.66,999.68,999.69,999.71,999.72,999.73,999.74,999.75,999.75,999.76,999.76,999.77,999.77,999.77,999.77,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.79,999.79,999.79
2020-06-28 00:00:00,996.99,996.99,996.99,997.11,997.23,997.37,997.51,997.71,997.91,998.17,998.41,998.62,998.81,998.96,999.09,999.2,999.29,999.37,999.43,999.48,999.53,999.57,999.6,999.63,999.65,999.67,999.69,999.7,999.72,999.73,999.74,999.74,999.75,999.75,999.76,999.76,999.77,999.77,999.77,999.77,999.77,999.78,999.78,999.78,999.78,999.78,999.78,999.78,999.78
2020-06-29 00:00:00,996.93,996.93,996.93,996.97,997,997.24,997.47,997.69,997.89,998.15,998.39,998.6,998.79,998.94,999.08,999.18,999.28,999.35,999.42,999.47,999.52,999.56,999.59,999.62,999.64,999.66,999.68,999.7,999.71,999.72,999.73,999.74,999.74,999.75,999.75,999.76,999.76,999.76,999.77,999.77,999.77,999.77,999.77,999.77,999.78,999.78,999.78,999.78,999.78
2020-06-30 00:00:00,996.7,996.7,996.7,996.75,996.81,997.11,997.4,997.64,997.86,998.12,998.36,998.57,998.77,998.92,999.06,999.16,999.27,999.34,999.41,999.46,999.51,999.55,999.58,999.61,999.64,999.66,999.68,999.69,999.7,999.71,999.72,999.73,999.74,999.74,999.75,999.75,999.76,999.76,999.76,999.76,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77,999.77
2020-07-01 00:00:00,996.51,996.51,996.51,996.58,996.65,996.99,997.32,997.57,997.82,998.08,998.33,998.54,998.74,998.89,999.04,999.15,999.25,999.33,999.4,999.45,999.5,999.54,999.57,999.6,999.63,999.65,999.67,999.68,999.7,999.71,999.72,999.73,999.73,999.74,999.74,999.75,999.75,999.75,999.76,999.76,999.76,999.76,999.76,999.77,999.77,999.77,999.77,999.77,999.77
2020-07-02 00:00:00,996.36,996.36,996.36,996.45,996.54,996.89,997.23,997.51,997.78,998.05,998.3,998.52,998.72,998.87,999.02,999.13,999.23,999.31,999.38,999.44,999.49,999.53,999.57,999.59,999.62,999.64,999.66,999.68,999.69,999.7,999.71,999.72,999.73,999.73,999.74,999.74,999.75,999.75,999.75,999.75,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76,999.76
2020-07-03 00:00:00,996.2,996.2,996.2,996.31,996.42,996.79,997.14,997.44,997.73,998.01,998.27,998.49,998.69,998.85,999,999.11,999.22,999.3,999.37,999.43,999.48,999.52,999.56,999.59,999.61,999.64,999.66,999.67,999.69,999.7,999.71,999.72,999.72,999.73,999.73,999.74,999.74,999.74,999.75,999.75,999.75,999.75,999.76,999.76,999.76,999.76,999.76,999.76,999.76
2020-07-04 00:00:00,996.08,996.08,996.08,996.19,996.3,996.68,997.05,997.37,997.68,997.96,998.23,998.46,998.66,998.83,998.98,999.09,999.2,999.28,999.36,999.41,999.47,999.51,999.55,999.58,999.61,999.63,999.65,999.66,999.68,999.69,999.7,999.71,999.72,999.72,999.73,999.73,999.74,999.74,999.74,999.74,999.75,999.75,999.75,999.75,999.75,999.75,999.75,999.75,999.76
2020-07-05 00:00:00,995.96,995.96,995.96,996.08,996.19,996.59,996.97,997.31,997.63,997.92,998.2,998.43,998.64,998.8,998.96,999.07,999.18,999.27,999.34,999.4,999.46,999.5,999.54,999.57,999.6,999.62,999.64,999.66,999.67,999.69,999.7,999.71,999.71,999.72,999.72,999.73,999.73,999.73,999.74,999.74,999.74,999.74,999.75,999.75,999.75,999.75,999.75,999.75,999.75
2020-07-06 00:00:00,996.09,996.09,996.09,996.09,996.09,996.48,996.84,997.22,997.57,997.88,998.16,998.39,998.61,998.78,998.94,999.06,999.17,999.25,999.33,999.39,999.45,999.49,999.53,999.56,999.59,999.61,999.63,999.65,999.67,999.68,999.69,999.7,999.71,999.71,999.72,999.72,999.73,999.73,999.73,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.74,999.75,999.75
2020-07-07 00:00:00,996.04,996.04,996.04,996.04,996.04,996.4,996.74,997.14,997.52,997.83,998.13,998.36,998.59,998.76,998.92,999.04,999.15,999.24,999.32,999.38,999.43,999.48,999.52,999.55,999.58,999.61,999.63,999.65,999.66,999.67,999.69,999.69,999.7,999.71,999.71,999.72,999.72,999.72,999.73,999.73,999.73,999.73,999.74,999.74,999.74,999.74,999.74,999.74,999.74
2020-07-08 00:00:00,996.04,996.04,996.04,996.04,996.04,996.33,996.61,997.05,997.47,997.79,998.09,998.33,998.56,998.73,998.9,999.02,999.14,999.22,999.3,999.37,999.42,999.47,999.51,999.54,999.57,999.6,999.62,999.64,999.66,999.67,999.68,999.69,999.7,999.7,999.71,999.71,999.72,999.72,999.72,999.73,999.73,999.73,999.73,999.73,999.73,999.73,999.74,999.74,999.74
2020-07-09 00:00:00,996.12,996.12,996.12,996.12,996.12,996.32,996.51,996.98,997.42,997.75,998.06,998.3,998.53,998.71,998.88,999,999.12,999.21,999.29,999.35,999.41,999.46,999.5,999.53,999.57,999.59,999.61,999.63,999.65,999.66,999.67,999.68,999.69,999.7,999.7,999.71,999.71,999.71,999.72,999.72,999.72,999.72,999.73,999.73,999.73,999.73,999.73,999.73,999.73
2020-07-10 00:00:00,996.52,996.52,996.52,996.52,996.52,996.52,996.52,996.86,997.19,997.62,998.02,998.27,998.51,998.68,998.85,998.98,999.1,999.19,999.28,999.34,999.4,999.45,999.49,999.52,999.56,999.58,999.61,999.62,999.64,999.66,999.67,999.68,999.69,999.69,999.7,999.7,999.71,999.71,999.71,999.72,999.72,999.72,999.72,999.72,999.72,999.72,999.73,999.73,999.73
2020-07-11 00:00:00,996.6,996.6,996.6,996.6,996.6,996.6,996.6,996.86,997.11,997.56,997.97,998.23,998.48,998.66,998.83,998.96,999.09,999.18,999.26,999.33,999.39,999.44,999.48,999.52,999.55,999.57,999.6,999.62,999.64,999.65,999.66,999.67,999.68,999.69,999.69,999.7,999.7,999.7,999.71,999.71,999.71,999.71,999.72,999.72,999.72,999.72,999.72,999.72,999.72
2020-07-12 00:00:00,996.63,996.63,996.63,996.63,996.63,996.63,996.63,996.85,997.07,997.52,997.93,998.19,998.45,998.63,998.81,998.94,999.07,999.16,999.25,999.32,999.38,999.43,999.47,999.51,999.54,999.57,999.59,999.61,999.63,999.64,999.66,999.67,999.67,999.68,999.69,999.69,999.7,999.7,999.7,999.7,999.71,999.71,999.71,999.71,999.71,999.71,999.72,999.72,999.72
2020-07-13 00:00:00,996.66,996.66,996.66,996.66,996.66,996.66,996.66,996.85,997.04,997.48,997.88,998.16,998.41,998.61,998.79,998.92,999.05,999.14,999.24,999.3,999.37,999.41,999.46,999.5,999.53,999.56,999.58,999.6,999.62,999.64,999.65,999.66,999.67,999.68,999.68,999.69,999.69,999.69,999.7,999.7,999.7,999.7,999.71,999.71,999.71,999.71,999.71,999.71,999.71
2020-07-14 00:00:00,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.83,996.86,997.37,997.84,998.12,998.38,998.58,998.76,998.9,999.03,999.13,999.22,999.29,999.35,999.4,999.45,999.49,999.52,999.55,999.58,999.6,999.62,999.63,999.64,999.65,999.66,999.67,999.68,999.68,999.68,999.69,999.69,999.69,999.7,999.7,999.7,999.7,999.7,999.7,999.7,999.71,999.71
2020-07-15 00:00:00,996.72,996.72,996.72,996.72,996.72,996.74,996.76,996.84,996.92,997.38,997.8,998.09,998.36,998.55,998.74,998.88,999.01,999.11,999.21,999.28,999.34,999.39,999.44,999.48,999.52,999.54,999.57,999.59,999.61,999.62,999.64,999.65,999.66,999.66,999.67,999.68,999.68,999.68,999.69,999.69,999.69,999.69,999.7,999.7,999.7,999.7,999.7,999.7,999.7
2020-07-16 00:00:00,996.71,996.71,996.71,996.71,996.71,996.71,996.71,996.82,996.92,997.36,997.76,998.05,998.32,998.53,998.72,998.86,999,999.1,999.19,999.26,999.33,999.38,999.43,999.47,999.51,999.53,999.56,999.58,999.6,999.62,999.63,999.64,999.65,999.66,999.66,999.67,999.67,999.68,999.68,999.68,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.69,999.7
2020-07-17 00:00:00,996.69,996.69,996.69,996.69,996.69,996.69,996.69,996.77,996.86,997.31,997.73,998.02,998.29,998.5,998.69,998.84,998.98,999.08,999.18,999.25,999.32,999.37,999.42,999.46,999.5,999.53,999.55,999.57,999.6,999.61,999.62,999.63,999.64,999.65,999.66,999.66,999.67,999.67,999.67,999.68,999.68,999.68,999.68,999.69,999.69,999.69,999.69,999.69,999.69
2020-07-18 00:00:00,996.63,996.63,996.63,996.63,996.63,996.63,996.63,996.68,996.73,997.23,997.7,997.99,998.26,998.47,998.67,998.82,998.96,999.06,999.16,999.24,999.31,999.36,999.41,999.45,999.49,999.52,999.55,999.57,999.59,999.6,999.62,999.63,999.64,999.65,999.65,999.66,999.66,999.67,999.67,999.67,999.67,999.68,999.68,999.68,999.68,999.68,999.68,999.68,999.68
2020-07-19 00:00:00,996.69,996.69,996.69,996.69,996.69,996.69,996.69,996.69,996.69,997.14,997.55,997.91,998.23,998.45,998.65,998.8,998.94,999.05,999.15,999.22,999.29,999.35,999.4,999.44,999.48,999.51,999.54,999.56,999.58,999.6,999.61,999.62,999.63,999.64,999.65,999.65,999.66,999.66,999.66,999.67,999.67,999.67,999.67,999.67,999.68,999.68,999.68,999.68,999.68
2020-07-20 00:00:00,996.69,996.69,996.69,996.69,996.69,996.69,996.69,996.69,996.69,997.11,997.51,997.87,998.2,998.42,998.62,998.78,998.92,999.03,999.13,999.21,999.28,999.34,999.39,999.43,999.47,999.5,999.53,999.55,999.57,999.59,999.6,999.62,999.63,999.63,999.64,999.65,999.65,999.65,999.66,999.66,999.66,999.67,999.67,999.67,999.67,999.67,999.67,999.67,999.67
2020-07-21 00:00:00,996.73,996.73,996.73,996.73,996.73,996.73,996.73,996.73,996.73,997.1,997.45,997.82,998.16,998.39,998.6,998.75,998.9,999.01,999.12,999.19,999.27,999.32,999.38,999.42,999.46,999.49,999.52,999.54,999.57,999.58,999.6,999.61,999.62,999.63,999.64,999.64,999.65,999.65,999.65,999.65,999.66,999.66,999.66,999.66,999.66,999.67,999.67,999.67,999.67
2020-07-22 00:00:00,996.72,996.72,996.72,996.72,996.72,996.72,996.72,996.72,996.72,997.07,997.39,997.77,998.13,998.36,998.57,998.73,998.88,998.99,999.1,999.18,999.26,999.31,999.37,999.41,999.45,999.48,999.51,999.54,999.56,999.57,999.59,999.6,999.61,999.62,999.63,999.63,999.64,999.64,999.65,999.65,999.65,999.65,999.66,999.66,999.66,999.66,999.66,999.66,999.66
2020-07-23 00:00:00,996.7,996.7,996.7,996.7,996.7,996.7,996.7,996.7,996.7,997.04,997.37,997.74,998.09,998.32,998.54,998.71,998.86,998.98,999.08,999.17,999.24,999.3,999.36,999.4,999.44,999.47,999.5,999.53,999.55,999.57,999.58,999.6,999.61,999.61,999.62,999.63,999.63,999.64,999.64,999.64,999.65,999.65,999.65,999.65,999.65,999.65,999.65,999.66,999.66
2020-07-24 00:00:00,996.68,996.68,996.68,996.68,996.68,996.68,996.68,996.68,996.68,997.03,997.36,997.72,998.06,998.3,998.52,998.69,998.84,998.96,999.07,999.15,999.23,999.29,999.35,999.39,999.43,999.46,999.5,999.52,999.54,999.56,999.58,999.59,999.6,999.61,999.62,999.62,999.63,999.63,999.63,999.64,999.64,999.64,999.64,999.65,999.65,999.65,999.65,999.65,999.65
2020-07-25 00:00:00,996.57,996.57,996.57,996.57,996.57,996.57,996.57,996.63,996.68,997.02,997.35,997.7,998.03,998.27,998.49,998.66,998.82,998.94,999.05,999.14,999.22,999.28,999.33,999.38,999.42,999.46,999.49,999.51,999.54,999.55,999.57,999.58,999.59,999.6,999.61,999.62,999.62,999.62,999.63,999.63,999.63,999.64,999.64,999.64,999.64,999.64,999.64,999.64,999.64
